"","species","lon","lat"
"25587","Myrceugenia myrcioides",-44.6,-21.616667
"25588","Myrceugenia myrcioides",-49.926111,-29.318056
"25589","Myrceugenia myrcioides",-49.048611,-26.369444
"25590","Myrceugenia myrcioides",-49.051667,-26.462222
"25591","Myrceugenia myrcioides",-49.049444,-27.630278
"25592","Myrceugenia myrcioides",-49.9475,-26.549722
"25593","Myrceugenia myrcioides",-49.079131,-26.922172
"25594","Myrceugenia myrcioides",-49.14,-27.27
"25595","Myrceugenia myrcioides",-49.375,-28.01
"25596","Myrceugenia myrcioides",-49.320556,-27.990555
"25597","Myrceugenia myrcioides",-49.411389,-26.910278
"25598","Myrceugenia myrcioides",-49.588611,-26.911944
"25599","Myrceugenia myrcioides",-49.320556,-27
"25600","Myrceugenia myrcioides",-49.14,-27.09
"25601","Myrceugenia myrcioides",-48.960833,-27.809722
"25602","Myrceugenia myrcioides",-49.77,-26.821667
"25603","Myrceugenia myrcioides",-48.87,-28.08
"25604","Myrceugenia myrcioides",-48.368056,-24.290278
"25605","Myrceugenia myrcioides",-45.513611,-23.624722
"25606","Myrceugenia myrcioides",-42.993055,-22.486389
"25607","Myrceugenia myrcioides",-49.41,-26.55
"25608","Myrceugenia myrcioides",-49.561111,-26.949722
"25609","Myrceugenia myrcioides",-49.930278,-29.316944
"25610","Myrceugenia myrcioides",-51.93,-27
"25611","Myrceugenia myrcioides",-53.281667,-26.282222
"25612","Myrceugenia myrcioides",-49.412222,-27.992222
"25613","Myrceugenia myrcioides",-49.498333,-28.074444
"25614","Myrceugenia myrcioides",-49.591111,-28.0825
"25615","Myrceugenia myrcioides",-49.491944,-28.013056
"25616","Myrceugenia myrcioides",-49.616667,-28.046111
"25617","Myrceugenia myrcioides",-49.378611,-26.250556
"25618","Myrceugenia myrcioides",-50.004167,-26.978056
"25619","Myrceugenia myrcioides",-49.86,-27.9
"25620","Myrceugenia myrcioides",-51.480278,-26.6375
"25621","Myrceugenia myrcioides",-49.942222,-27.334444
"25622","Myrceugenia myrcioides",-51.562472,-25.058944
"25623","Myrceugenia myrcioides",-49.083333,-27.05
"25624","Myrceugenia myrcioides",-49.044167,-27.867778
"25625","Myrceugenia myrcioides",-48.508333,-24.336944
"25626","Myrceugenia myrcioides",-49.050833,-27.000556
"25627","Myrceugenia myrcioides",-50.132222,-27.275
"25628","Myrceugenia myrcioides",-49.410556,-27.360556
"25629","Myrceugenia myrcioides",-49.179722,-27.116111
"25630","Myrceugenia myrcioides",-49.139444,-27.096944
"25631","Myrceugenia myrcioides",-49.321111,-27.631389
"25632","Myrceugenia myrcioides",-48.603056,-24.398611
"25633","Myrceugenia myrcioides",-45.183333,-23.4
"25634","Myrceugenia myrcioides",-49.087778,-27.056667
"25635","Myrceugenia myrcioides",-46.297311,-23.769289
"25636","Myrceugenia myrcioides",-46.29722,-23.76917
"25637","Myrceugenia myrcioides",-48.829444,-26.26
"25638","Myrceugenia myrcioides",-50.034167,-27.046389
"25639","Myrceugenia myrcioides",-50.034194,-27.046389
"25640","Myrceugenia myrcioides",-45.067778,-23.325556
"25641","Myrceugenia myrcioides",-45.084167,-23.366389
"25642","Myrceugenia myrcioides",-45.079484,-23.380443
"25643","Myrceugenia myrcioides",-49.489444,-28.12
"25644","Myrceugenia myrcioides",-49.071944,-26.921389
"25645","Myrceugenia myrcioides",-49.254722,-27.120278
"25646","Myrceugenia myrcioides",-51.741346,-27.004397
"25647","Myrceugenia myrcioides",-51.083333,-29.99
"25648","Myrceugenia myrcioides",-49.355278,-27.995
"25649","Myrceugenia myrcioides",-47.1,-23.966667
"25650","Myrceugenia myrcioides",-44.616111,-22.716667
"25651","Myrceugenia myrcioides",-43.2,-22.9
"25652","Myrceugenia myrcioides",-45.080223,-23.373498
"25653","Myrceugenia myrcioides",-43.005,-22.458611
"25654","Myrceugenia myrcioides",-48.983333,-25.483333
"25655","Myrceugenia myrcioides",-49.367778,-28.055278
"25656","Myrceugenia myrcioides",-48.384167,-24.618611
"25657","Myrceugenia myrcioides",-48.452222,-24.72
"25658","Myrceugenia myrcioides",-48.400278,-25
"25659","Myrceugenia myrcioides",-48.5,-24.618611
"25660","Myrceugenia myrcioides",-47.468889,-24.72
"25661","Myrceugenia myrcioides",-48.393333,-24.645278
"25662","Myrceugenia myrcioides",-49.2243,-26.1502
"25663","Myrceugenia myrcioides",-50.174444,-29.480833
"25664","Myrceugenia myrcioides",-47.993333,-24.538889
"25665","Myrceugenia myrcioides",-48.77,-24.25
"25666","Myrceugenia myrcioides",-51.4767,-25.6686
"25667","Myrceugenia myrcioides",-48.36,-24.284167
"25668","Myrceugenia myrcioides",-48.2136,-24.1703
"25669","Myrceugenia myrcioides",-46.011389,-22
"25670","Myrceugenia myrcioides",-49.978611,-25.714194
"25671","Myrceugenia myrcioides",-49.125,-25.739639
"25672","Myrceugenia myrcioides",-49.019167,-25.946389
"25673","Myrceugenia myrcioides",-49,-25.72
"25674","Myrceugenia myrcioides",-47.994167,-24.141667
"25675","Myrceugenia myrcioides",-47.993056,-24.056389
"25676","Myrceugenia myrcioides",-47.918889,-24.194444
"25677","Myrceugenia myrcioides",-47.994167,-24.141389
"25678","Myrceugenia myrcioides",-47.968889,-24.0675
"25679","Myrceugenia myrcioides",-47.993333,-24.141667
"25680","Myrceugenia myrcioides",-47.5939,-24.0829
"25681","Myrceugenia myrcioides",-47.5508,-24.114
"25682","Myrceugenia myrcioides",-47.5939,-24.083
"25683","Myrceugenia myrcioides",-47.5935,-24.0323
"25684","Myrceugenia myrcioides",-47.5808,-24.0403
"25685","Myrceugenia myrcioides",-46.411667,-24.035
"25686","Myrceugenia myrcioides",-43.118611,-22.566667
"25687","Myrceugenia myrcioides",-49.209167,-27.114167
"25688","Myrceugenia myrcioides",-45.931667,-22.710833
"25689","Myrceugenia myrcioides",-47.114699,-23.728088
"25690","Myrceugenia myrcioides",-45.9317,-22.7108
"25691","Myrceugenia myrcioides",-46.7,-23.983333
"25692","Myrceugenia myrcioides",-46.824167,-24.041111
"25693","Myrceugenia myrcioides",-46.824417,-24.041228
"25694","Myrceugenia myrcioides",-46.713889,-23.983333
"25695","Myrceugenia myrcioides",-46.894167,-24.112222
"25696","Myrceugenia myrcioides",-46.824417,-24.041222
"25697","Myrceugenia myrcioides",-49.05,-26.933333
"25698","Myrceugenia myrcioides",-49.3426,-25.7249
"25699","Myrceugenia myrcioides",-45.95,-23.65
"25700","Myrceugenia myrcioides",-45.7,-23.7
"25701","Myrceugenia myrcioides",-46.1447,-22.7553
"25702","Myrceugenia myrcioides",-45.6,-23.75
"25703","Myrceugenia myrcioides",-45.42,-23.42
"25704","Myrceugenia myrcioides",-45.4100221657427,-23.6241676892264
"25705","Myrceugenia myrcioides",-47.091717,-23.761081
"25706","Myrceugenia myrcioides",-40.589167,-19.922222
"25707","Myrceugenia myrcioides",-40.6,-19.9167
"25708","Myrceugenia myrcioides",-43.266667,-22.55
"25709","Myrceugenia myrcioides",-50.575556,-29.420556
"25710","Myrceugenia myrcioides",-48.814444,-24.539722
"25711","Myrceugenia myrcioides",-48.869167,-27.4525
"25712","Myrceugenia myrcioides",-48.8144,-24.5397
"25713","Myrceugenia myrcioides",-49.1994945858989,-25.9321895882964
"25714","Myrceugenia myrcioides",-44.8,-23.366667
"25715","Myrceugenia myrcioides",-49.259722,-24.270556
"25716","Myrceugenia myrcioides",-48.32,-25.27
"25717","Myrceugenia myrcioides",-48.2977,-25.1752
"25718","Myrceugenia myrcioides",-49.1439,-24.3178
"25719","Myrceugenia myrcioides",-49.0939,-24.1628
"25720","Myrceugenia myrcioides",-50.395632,-29.433343
"25721","Myrceugenia myrcioides",-50.580093,-29.44673
"25722","Myrceugenia myrcioides",-49.0636827052428,-25.4457834635391
"25723","Myrceugenia myrcioides",-46.7403,-23.8592
"25724","Myrceugenia myrcioides",-46.740278,-23.862222
"25725","Myrceugenia myrcioides",-47.876944,-24.608333
"25726","Myrceugenia myrcioides",-47.944444,-24.353833
"25727","Myrceugenia myrcioides",-47.948889,-24.353611
"25728","Myrceugenia myrcioides",-47.949,-24.353833
"25729","Myrceugenia myrcioides",-45.964722,-22.898333
"25730","Myrceugenia myrcioides",-46.774444,-23.9
"25731","Myrceugenia myrcioides",-46.7744,-23.9
"25732","Myrceugenia myrcioides",-47.885,-24.608333
"25733","Myrceugenia myrcioides",-48.394722,-24.6475
"25734","Myrceugenia myrcioides",-48.571667,-24.418056
"25735","Myrceugenia myrcioides",-48.5717,-24.4181
"25736","Myrceugenia myrcioides",-47.216667,-24.05
"25737","Myrceugenia myrcioides",-47.8811,-24.715
"25738","Myrceugenia myrcioides",-47.88775,-24.622917
"25739","Myrceugenia myrcioides",-59.016667,-24.25
"25740","Myrceugenia myrcioides",-47.9201985500018,-24.3838724313406
"25741","Myrceugenia myrcioides",-47.9167,-24.3833
"25742","Myrceugenia myrcioides",-49.0036,-25.3887
"25743","Myrceugenia myrcioides",-42.833333,-22.433333
"25744","Myrceugenia myrcioides",-47.55,-24.7167
"25745","Myrceugenia myrcioides",-50.15,-29.0333
"25746","Myrceugenia myrcioides",-49.1789,-25.9269
"25747","Myrceugenia myrcioides",-47.570977,-24.697535
"25748","Myrceugenia myrcioides",-42.05,-22
"25749","Myrceugenia myrcioides",-49.25,-25.4167
"25750","Myrceugenia myrcioides",-42.5,-22
"25751","Myrceugenia myrcioides",-49.2661,-26.1936
"25752","Myrceugenia myrcioides",-46.93333,-24.25
"25753","Myrceugenia myrcioides",-48.711667,-25.429444
"25754","Myrceugenia myrcioides",-49.0833,-25.3
"25755","Myrceugenia myrcioides",-45.866667,-23.633333
"25756","Myrceugenia myrcioides",-49.2069931547032,-25.5385841735685
"25757","Myrceugenia myrcioides",-43.261221,-22.96863
"25758","Myrceugenia myrcioides",-43.278116,-22.956929
"25759","Myrceugenia myrcioides",-45.052474,-23.263965
"25760","Myrceugenia myrcioides",-48.8347668975131,-25.4807848457141
"25761","Myrceugenia myrcioides",-43.166667,-20.666667
"25762","Myrceugenia myrcioides",-43.1667,-20.6667
"25763","Myrceugenia myrcioides",-48.5,-25.25
"25764","Myrceugenia myrcioides",-49,-25.6667
"25765","Myrceugenia myrcioides",-48.8167,-25.3333
"25766","Myrceugenia myrcioides",-43.295088,-22.969326
"25767","Myrceugenia myrcioides",-48.7122581210216,-25.4324846429367
"25768","Myrceugenia myrcioides",-48.3258,-25.2983
"25769","Myrceugenia myrcioides",-48.3294308539011,-25.3107843549497
"25770","Myrceugenia myrcioides",-49,-22
"25771","Myrceugenia myrcioides",-40.35,-17.1
"25772","Myrceugenia myrcioides",-45.28,-22.5092
"25773","Myrceugenia myrcioides",-52.7997360991716,-24.5957538819415
"25774","Myrceugenia myrcioides",-49.0558815092544,-25.3096815995346
"25775","Myrceugenia myrcioides",-48.5097443939043,-25.5241866803621
"25776","Myrceugenia myrcioides",-45.8403517171314,-23.534165364237
"25777","Myrceugenia myrcioides",-51.3163455164036,-26.4313863406122
"25778","Myrceugenia myrcioides",-45.886229,-23.65179
"25779","Myrceugenia myrcioides",-52.62,-27.1
"25780","Myrceugenia myrcioides",-52.61667,-27.1
"25781","Myrceugenia myrcioides",-48.6386567821262,-26.2471960785953
"25782","Myrceugenia myrcioides",-49.6173420675454,-29.1181277655949
"25783","Myrceugenia myrcioides",-48.6277627857468,-27.619513999278
"25784","Myrceugenia myrcioides",-48.8461716651909,-26.3082960824994
"25785","Myrceugenia myrcioides",-49.3562133297331,-27.3958080951506
"25786","Myrceugenia myrcioides",-53.6403059042989,-26.2588707542552
"25787","Myrceugenia myrcioides",-48.941177,-26.748537
"25788","Myrceugenia myrcioides",-49.5184229581099,-27.0608031135342
"25789","Myrceugenia myrcioides",-53.733333,-26.533333
"25790","Myrceugenia myrcioides",-49.4898250929836,-27.8011125715835
"25791","Myrceugenia myrcioides",-48.6622616743931,-26.9120047872851
"25792","Myrceugenia myrcioides",-48.9,-27.1
"25793","Myrceugenia myrcioides",-47.924722,-24.183333
"25794","Myrceugenia myrcioides",-45.051111,-23.216111
"25795","Myrceugenia myrcioides",-47.9256,-24.3878
"25796","Myrceugenia myrcioides",-49.298889,-28.285278
"25797","Myrceugenia myrcioides",-51.906667,-27.462222
"25798","Myrceugenia myrcioides",-49.679444,-28.926667
"25799","Myrceugenia myrcioides",-49.431944,-28.69
"25800","Myrceugenia myrcioides",-43,-22.43333
"25801","Myrceugenia myrcioides",-47.924722,-24.191389
"25802","Myrceugenia myrcioides",-47.766667,-24.733333
"25803","Myrceugenia myrcioides",-47.733333,-24.733333
"25804","Myrceugenia myrcioides",-48.833333,-25.5
"25805","Myrceugenia myrcioides",-49.401111,-28.786944
"25806","Myrceugenia myrcioides",-47.5535,-24.1101
"25807","Myrceugenia myrtoides",-52.485833,-30.324444
"25808","Myrceugenia myrtoides",-51.19324,-29.75007
"25809","Myrceugenia myrtoides",-53.727467,-29.717117
"25810","Myrceugenia myrtoides",-53.7275,-29.717222
"25811","Myrceugenia myrtoides",-53.8575,-29.757222
"25812","Myrceugenia myrtoides",-52.790555,-30.593055
"25813","Myrceugenia myrtoides",-53.527222,-30.547222
"25814","Myrceugenia myrtoides",-52.790667,-30.593139
"25815","Myrceugenia myrtoides",-56.510556,-30.200556
"25816","Myrceugenia myrtoides",-51.436111,-29.8675
"25817","Myrceugenia myrtoides",-50.935556,-29.599444
"25818","Myrceugenia myrtoides",-50.438628,-28.887556
"25819","Myrceugenia myrtoides",-50.4386,-28.8875
"25820","Myrceugenia myrtoides",-50.4333,-28.8833
"25821","Myrceugenia myrtoides",-50.43861,-28.8875
"25822","Myrceugenia myrtoides",-52.8947848231036,-30.043319148519
"25823","Myrceugenia myrtoides",-51.17,-29.75
"25824","Myrceugenia myrtoides",-51.1667,-29.75
"25825","Myrceugenia myrtoides",-51.178068,-30.051692
"25826","Myrceugenia myrtoides",-49.7269,-29.3353
"25827","Myrceugenia myrtoides",-51.143791,-29.75136
"25828","Myrceugenia myrtoides",-50.935556,-29.599722
"25829","Myrceugenia myrtoides",-55.7933,-32.8667
"25830","Myrceugenia myrtoides",-49.365315,-21.91133
"25831","Myrceugenia obtusa",-71.439885,-32.877945
"25832","Myrceugenia obtusa",-72.085303,-35.499017
"25833","Myrceugenia obtusa",-71.05854,-34.20918
"25834","Myrceugenia obtusa",-71.058524,-34.209173
"25835","Myrceugenia obtusa",-71.2251,-33.2701
"25836","Myrceugenia obtusa",-71.2349,-33.2735
"25837","Myrceugenia obtusa",-71.117,-32.9755
"25838","Myrceugenia obtusa",-71.1092,-32.9791
"25839","Myrceugenia obtusa",-71.1108,-32.9757
"25840","Myrceugenia obtusa",-71.0472,-34.1368
"25841","Myrceugenia obtusa",-71.238,-33.362
"25842","Myrceugenia obtusa",-71.293056,-29.821111
"25843","Myrceugenia obtusa",-72.025861,-34.45
"25844","Myrceugenia obtusa",-72.025833,-34.45
"25845","Myrceugenia obtusa",-70.946667,-34.189722
"25846","Myrceugenia obtusa",-71.310833,-32.2325
"25847","Myrceugenia obtusa",-71.456111,-32.699167
"25848","Myrceugenia obtusa",-73.319167,-39.771111
"25849","Myrceugenia obtusa",-70.948611,-34.180556
"25850","Myrceugenia obtusa",-73.316111,-39.7
"25851","Myrceugenia obtusa",-72.7667,-36.4
"25852","Myrceugenia obtusa",-72.7833,-36.2833
"25853","Myrceugenia obtusa",-71.6522,-33.2393
"25854","Myrceugenia obtusa",-71.5167,-33.5833
"25855","Myrceugenia obtusa",-71.4667,-35.9833
"25856","Myrceugenia obtusa",-72.381944,-37.215278
"25857","Myrceugenia obtusa",-71.416667,-32.583333
"25858","Myrceugenia obtusa",-73.45,-37.25
"25859","Myrceugenia obtusa",-71.1,-32.883333
"25860","Myrceugenia obtusa",-71.333333,-35.783333
"25861","Myrceugenia obtusa",-73.4167,-37.8333
"25862","Myrceugenia obtusa",-73.03333,-36.86666
"25863","Myrceugenia obtusa",-73.0333,-36.8667
"25864","Myrceugenia obtusa",-71.68333,-33.45
"25865","Myrceugenia obtusa",-71.325383,-35.57532
"25866","Myrceugenia obtusa",-72.566667,-37.083333
"25867","Myrceugenia obtusa",-71.23,-35.56
"25868","Myrceugenia obtusa",-70.8906,-35.8156
"25869","Myrceugenia ovalifolia",-49.412222,-27.992222
"25870","Myrceugenia ovalifolia",-49.613333,-28.146111
"25871","Myrceugenia ovalifolia",-49.230833,-26.233889
"25872","Myrceugenia ovalifolia",-49.245555,-26.221944
"25873","Myrceugenia ovalifolia",-49.245556,-26.221944
"25874","Myrceugenia ovalifolia",-49.171389,-26.180278
"25875","Myrceugenia ovalifolia",-49.498333,-28.082778
"25876","Myrceugenia ovalifolia",-49.051944,-27.268611
"25877","Myrceugenia ovalifolia",-43.421667,-22.539167
"25878","Myrceugenia ovalifolia",-49.015444,-25.447472
"25879","Myrceugenia ovalifolia",-50.128889,-29.320556
"25880","Myrceugenia ovalifolia",-49.004,-25.27
"25881","Myrceugenia ovalifolia",-49.015556,-25.4475
"25882","Myrceugenia ovalifolia",-49.0056,-25.2651
"25883","Myrceugenia ovalifolia",-49.0156,-25.4475
"25884","Myrceugenia ovalifolia",-41.834167,-20.48
"25885","Myrceugenia ovalifolia",-49.2175,-27.115
"25886","Myrceugenia ovalifolia",-48.1695,-25.1569
"25887","Myrceugenia ovalifolia",-49.015914,-25.445667
"25888","Myrceugenia ovalifolia",-49.015833,-25.445556
"25889","Myrceugenia ovalifolia",-42.564167,-22.359167
"25890","Myrceugenia ovalifolia",-42.564078,-22.359192
"25891","Myrceugenia ovalifolia",-42.564,-22.359
"25892","Myrceugenia ovalifolia",-42.563889,-22.359167
"25893","Myrceugenia ovalifolia",-48.780833,-27.81
"25894","Myrceugenia ovalifolia",-45.183333,-23.4
"25895","Myrceugenia ovalifolia",-49.228333,-26.278056
"25896","Myrceugenia ovalifolia",-41.101667,-20.526944
"25897","Myrceugenia ovalifolia",-48.996389,-26.021389
"25898","Myrceugenia ovalifolia",-45.068333,-23.325
"25899","Myrceugenia ovalifolia",-45.543889,-22.766667
"25900","Myrceugenia ovalifolia",-43.883333,-21.716667
"25901","Myrceugenia ovalifolia",-43.885,-21.703056
"25902","Myrceugenia ovalifolia",-49.125,-25.739639
"25903","Myrceugenia ovalifolia",-49.019167,-25.946389
"25904","Myrceugenia ovalifolia",-49.00192,-25.718964
"25905","Myrceugenia ovalifolia",-49.132778,-27.025
"25906","Myrceugenia ovalifolia",-49.05,-25.75
"25907","Myrceugenia ovalifolia",-48.926,-25.4407
"25908","Myrceugenia ovalifolia",-48.909823,-25.339301
"25909","Myrceugenia ovalifolia",-45.59,-22.74
"25910","Myrceugenia ovalifolia",-48.5749506171655,-25.8869914389797
"25911","Myrceugenia ovalifolia",-48.5667,-25.9
"25912","Myrceugenia ovalifolia",-45.45,-22.716667
"25913","Myrceugenia ovalifolia",-49,-25.5
"25914","Myrceugenia ovalifolia",-49.077283287881,-25.3696823516563
"25915","Myrceugenia ovalifolia",-49.0833,-25.3667
"25916","Myrceugenia ovalifolia",-49.048057,-25.507775
"25917","Myrceugenia ovalifolia",-42.032149,-22.874703
"25918","Myrceugenia ovalifolia",-49.2069931547032,-25.5385841735685
"25919","Myrceugenia ovalifolia",-46.3167,-23.7833
"25920","Myrceugenia ovalifolia",-46.3,-23.77
"25921","Myrceugenia ovalifolia",-48.7224632863618,-26.3741974530958
"25922","Myrceugenia ovalifolia",-46.15,-22.7667
"25923","Myrceugenia ovata",-54.02422,-27.28128
"25924","Myrceugenia ovata",-43.686944,-20.080833
"25925","Myrceugenia ovata",-49.293333,-26.263333
"25926","Myrceugenia ovata",-49.613333,-28.146389
"25927","Myrceugenia ovata",-49.983583,-29.379194
"25928","Myrceugenia ovata",-53.0445,-25.3611
"25929","Myrceugenia ovata",-50.142222,-24.716111
"25930","Myrceugenia ovata",-45.3101,-23.2217
"25931","Myrceugenia ovata",-71.859722,-39.17
"25932","Myrceugenia ovata",-43.111944,-22.478056
"25933","Myrceugenia ovata",-43.016389,-22.454722
"25934","Myrceugenia ovata",-50.3331,-29.68466
"25935","Myrceugenia ovata",-43.005556,-22.4475
"25936","Myrceugenia ovata",-52.30388,-28.85369
"25937","Myrceugenia ovata",-43.038889,-22.464722
"25938","Myrceugenia ovata",-42.719444,-22.327222
"25939","Myrceugenia ovata",-42.720278,-22.3275
"25940","Myrceugenia ovata",-43.026944,-22.377222
"25941","Myrceugenia ovata",-48.8731,-25.9405
"25942","Myrceugenia ovata",-45.453056,-22.6825
"25943","Myrceugenia ovata",-49.436389,-27.076667
